object-id,filename,title,creator,publisher/publication,place,date,description,subject,page,vol-issue,latitude,longitude,collection,identifier,type,format,language,rights,rightsstatement,note
282213,https://catalog.sage.eou.edu/eg/opac/record/282213,The Indian heritage of America,"Josephy, Alvin M. 1915-2005",,,1991,,Indians -- History;Indians History,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/282213,record,url,eng,,,"{""0395573203 :""}"
283422,https://catalog.sage.eou.edu/eg/opac/record/283422,Gold camps & silver cities : nineteenth century mining in central and southern Idaho,"Wells, Merle W.",,,1983,,Gold mines and mining -- Lead mines and mining -- Silver mines and mining -- History;Gold mines and mining Idaho Lead mines and mining Idaho Silver mines and mining Idaho Idaho History;Idaho -- Idaho -- Idaho -- Idaho,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/283422,record,url,eng,,,
283509,https://catalog.sage.eou.edu/eg/opac/record/283509,The galvanized Yankees,"Brown, Dee 1908-2002",,,1986,,"1862-1865 -- Civil War, 1861-1865;Great Plains -- United States;Military life -- Indians of North America -- Wars -- Indians of North America -- Wars -- History -- History;United States. Army;United States. Army Military life Indians of North America Wars 1862-1865 Indians of North America Wars Great Plains United States History Civil War, 1861-1865 History",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/283509,record,url,eng,,,"{""080326075X (pbk.)""}"
283575,https://catalog.sage.eou.edu/eg/opac/record/283575,The Populist revolt : a history of the Farmers' alliance and the People's Party,"Hicks, John D. 1890-1972",,,1961,,1865-1900;Agriculture -- Economic aspects -- Politics and government;National Farmers' Alliance and Industrial Union;Populist Party (U.S. : 1892-1908);Populist Party (U.S. : 1892-1908) National Farmers' Alliance and Industrial Union;Populist Party (U.S. : 1892-1908) National Farmers' Alliance and Industrial Union Agriculture Economic aspects United States United States Politics and government 1865-1900;United States -- United States,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/283575,record,url,eng,,,
283652,https://catalog.sage.eou.edu/eg/opac/record/283652,Cheyennes and horse soldiers : the 1857 expedition and the Battle of Solomon's Fork,"Chalfant, William Y. (William Young) 1928-",,,1989,,"Kansas -- Solomon River Valley;Solomon's Fork, Battle of, Kan., 1857 -- Cheyenne Indians -- Wars -- Cheyenne Indians -- Wars, 1857 -- Indians of North America -- Wars;United States. Army. Cavalry Division, 1st;United States. Army. Cavalry Division, 1st Solomon's Fork, Battle of, Kan., 1857 Cheyenne Indians Wars Cheyenne Indians Wars, 1857 Indians of North America Wars Kansas Solomon River Valley",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/283652,record,url,eng,,,"{""0806121947 (alk. paper)""}"
284167,https://catalog.sage.eou.edu/eg/opac/record/284167,My friend the Indian,"McLaughlin, James 1842-1923",,,1989,,"1869-1934;Dakota Indians -- Government relations -- Indians of North America -- Government relations -- Indian agents;McLaughlin, James 1842-1923;McLaughlin, James 1842-1923 Dakota Indians Government relations Indians of North America Government relations 1869-1934 Indian agents United States Biography;United States",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/284167,record,url,eng,,,"{""0803281609 (alk. paper) :""}"
285703,https://catalog.sage.eou.edu/eg/opac/record/285703,Gift of power : the life and teachings of a Lakota medicine man,"Lame Deer, Archie Fire 1935-",,,1992,,"Dakota Indians -- Shamans -- Dakota Indians -- Religion -- Dakota Indians -- Medicine;Lame Deer, Archie Fire 1935-;Lame Deer, Archie Fire 1935- Dakota Indians Biography Shamans South Dakota Biography Dakota Indians Religion Dakota Indians Medicine;South Dakota",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/285703,record,url,eng,,,"{""0939680874 :""}"
288544,https://catalog.sage.eou.edu/eg/opac/record/288544,"Beads and beadwork of the American Indians : a study based on specimens in the Museum of the American Indian, Heye Foundation","Orchard, William C.",,,1975,,Indian beadwork -- Beadwork -- Indians -- Clothing -- Indian art;Indian beadwork Beadwork Indians Clothing Indian art,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/288544,record,url,eng,,,
288599,https://catalog.sage.eou.edu/eg/opac/record/288599,Read the wild water : 780 miles by canoe down the Green River,"Leslie, Robert Franklin",,,1966,,Rafting (Sports) -- Canoes and canoeing;Rafting (Sports) United States Canoes and canoeing Green River (Wyo.-Utah) Green River (Wyo.-Utah);United States -- Green River (Wyo.-Utah) -- Green River (Wyo.-Utah),,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/288599,record,url,eng,,,
289313,https://catalog.sage.eou.edu/eg/opac/record/289313,"Photographing Montana, 1894-1928 : The life and work of Evelyn Cameron","Lucey, Donna M. 1951-",,,,,"Cameron, Evelyn 1868-1928;Cameron, Evelyn 1868-1928 Photographers Montana Biography Frontier and pioneer life Montana Pictorial works;Montana -- Montana;Photographers -- Frontier and pioneer life",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/289313,record,url,eng,,,{0394551923}
290261,https://catalog.sage.eou.edu/eg/opac/record/290261,Man's rise to civilization : the cultural ascent of the Indians of North America,"Farb, Peter",,,1978,,Indians of North America,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/290261,record,url,eng,,,{0525152709}
293017,https://catalog.sage.eou.edu/eg/opac/record/293017,"""Many tender ties"" : women in fur-trade society in Western Canada, 1670-1870","Van Kirk, Sylvia",,,1980,,"Fur traders' spouses -- Fur trade -- History -- Women -- History -- Social life and customs -- Social conditions -- History;Fur traders' spouses Northwest, Canadian Fur trade Northwest, Canadian History Women Northwest, Canadian History Northwest, Canadian Social life and customs Northwest, Canadian Social conditions Northwest, Canadian History;Northwest, Canadian -- Northwest, Canadian -- Northwest, Canadian -- Northwest, Canadian -- Northwest, Canadian -- Northwest, Canadian",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/293017,record,url,eng,,,"{""0920486088 (pbk.)"",0920486061}"
293952,https://catalog.sage.eou.edu/eg/opac/record/293952,"The journal of James Akin, Jr","Akin, James",,,1971,,Overland journeys to the Pacific,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/293952,record,url,eng,,,
294398,https://catalog.sage.eou.edu/eg/opac/record/294398,Panoramas of promise : Pacific Northwest cities and towns on nineteenth-century lithographs,"Reps, John William",,,1984,,"19th century;In art -- Cities and towns -- Lithography;Northwest, Pacific -- Northwest, Pacific;Northwest, Pacific In art Cities and towns Northwest, Pacific Pictorial works Lithography 19th century",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/294398,record,url,eng,,,"{""0874220173 (pbk.)"",0874220165}"
297521,https://catalog.sage.eou.edu/eg/opac/record/297521,Celilo Falls : remembering thunder ; photographs from the collection of Wilma Roberts,,,,1997,,"Celilo, Lake (Or. and Wash.);Landscape photography;Landscape photography Celilo, Lake (Or. and Wash.)",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/297521,record,url,eng,,,"{""0965758613 (pbk.)"",0965758605}"
297976,https://catalog.sage.eou.edu/eg/opac/record/297976,Willa Cather : the emerging voice,"O'Brien, Sharon",,,1987,,"20th century;Cather, Willa 1873-1947;Cather, Willa 1873-1947 Novelists, American 20th century Biography;Novelists, American",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/297976,record,url,eng,,,"{""0195041321 (alk. paper)""}"
298749,https://catalog.sage.eou.edu/eg/opac/record/298749,John Brown's body,"Benét, Stephen Vincent 1898-1943",,,1928,,"Brown, John 1800-1859;Brown, John 1800-1859 Poetry United States History Civil War, 1861-1865 Poetry;Civil War, 1861-1865;History;United States",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/298749,record,url,eng,,,
299616,https://catalog.sage.eou.edu/eg/opac/record/299616,Desertification of the United States,"Sheridan, David.",,,,,Desertification -- Environmental policy;Desertification United States Environmental policy United States;United States -- United States,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/299616,record,url,eng,,,
299784,https://catalog.sage.eou.edu/eg/opac/record/299784,American Indian holocaust and survival : a population history since 1492,"Thornton, Russell 1942-",,,1987,,America;Indians of North America -- Population -- Population;Indians of North America Population America Population,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/299784,record,url,eng,,,"{""0806120746 (alk. paper)""}"
299836,https://catalog.sage.eou.edu/eg/opac/record/299836,Wilderness and the American mind,"Nash, Roderick",,,1973,,Frontier and pioneer life -- Nature conservation -- Civilization;Frontier and pioneer life United States Nature conservation United States United States Civilization;United States -- United States -- United States,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/299836,record,url,eng,,,"{""0300016492 (pbk.)"",0300016484}"
301008,https://catalog.sage.eou.edu/eg/opac/record/301008,Our brother's keeper : the Indian in white America,"Cahn, Edgar S.",,,,,Indians of North America -- Economic conditions -- Sociology -- Indians of North America -- Indians of North America -- Civil rights;Indians of North America Economic conditions Sociology Indians of North America Indians of North America Civil rights,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/301008,record,url,eng,,,
302685,https://catalog.sage.eou.edu/eg/opac/record/302685,The abstract wild,"Turner, Jack 1942-",,,1996,,Nature -- Deep ecology -- Philosophy;Nature Deep ecology Philosophy,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/302685,record,url,eng,,,"{""0816516995 (paper : acid-free paper)"",""0816513945 (cloth : acid-free paper)""}"
303821,https://catalog.sage.eou.edu/eg/opac/record/303821,"Farmers, bureaucrats, and middlemen : historical perspectives on American agriculture","Conference on American Agriculture (1977 : Washington, D.C.)",,,1980,,"Agriculture -- Economic aspects -- History -- Agriculture and state -- History;Peterson, Trudy Huskamp 1945-;Peterson, Trudy Huskamp 1945- Agriculture Economic aspects United States History Congresses Agriculture and state United States History Congresses;United States -- United States",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/303821,record,url,eng,,,{0882580833}
304741,https://catalog.sage.eou.edu/eg/opac/record/304741,In the land of the head-hunters,"Curtis, Edward S. 1868-1952",,,1975,,British Columbia;Indians of North America;Indians of North America British Columbia Fiction,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/304741,record,url,eng,,,{0913668478}
304896,https://catalog.sage.eou.edu/eg/opac/record/304896,"The birth of the National Park Service : the founding years, 1913-33","Albright, Horace M. (Horace Marden) 1890-1987",,,1985,,"Albright, Horace M. (Horace Marden) 1890-1987;History -- Officials and employees;United States. National Park Service;United States. National Park Service Albright, Horace M. (Horace Marden) 1890-1987 United States. National Park Service;United States. National Park Service History Albright, Horace M. (Horace Marden) 1890-1987 United States. National Park Service Officials and employees Biography",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/304896,record,url,eng,,,"{""0935704337 (pbk.) :"",""0935704329 :""}"
305058,https://catalog.sage.eou.edu/eg/opac/record/305058,La frontera : the United States border with Mexico,"Weisman, Alan",,,1986,,Boundaries -- Boundaries;United States -- Mexico -- Mexico -- United States;United States Boundaries Mexico Mexico Boundaries United States,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/305058,record,url,eng,,,"{""0151473153 :""}"
305299,https://catalog.sage.eou.edu/eg/opac/record/305299,Inventing the truth : the art and craft of memoir,"Zinsser, William 1922-2015",,,1987,,"20th century;Autobiography -- Authors, American;Autobiography Authors, American 20th century Biography United States Biography;United States",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/305299,record,url,eng,,,"{""0395445264 :""}"
305733,https://catalog.sage.eou.edu/eg/opac/record/305733,Trail of tears : the rise and fall of the Cherokee nation,"Ehle, John 1925-2018",,,1989,,Cherokee Indians -- History -- Cherokee Indians;Cherokee Indians History Cherokee Indians,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/305733,record,url,eng,,,"{""0385239548 (pbk.) :""}"
306554,https://catalog.sage.eou.edu/eg/opac/record/306554,A time to stand,"Lord, Walter 1917-2002",,,1978,,"Alamo (San Antonio, Tex.);Alamo (San Antonio, Tex.) Siege, 1836;Siege, 1836",,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/306554,record,url,eng,,,{0803279027}
306601,https://catalog.sage.eou.edu/eg/opac/record/306601,Home below Hell's Canyon,"Jordan, Grace Edgington.",,,1962,,Idaho;Ranch life -- Frontier and pioneer life;Ranch life Frontier and pioneer life Idaho,,,,,Josephy Library Catalog Records,https://catalog.sage.eou.edu/eg/opac/record/306601,record,url,eng,,,{0803251076}
